fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1588,car,0.72,208,1223,309,1299,369,N/A,0.0,0,0,0,0,N/A
1588,car,0.40,209,1298,327,1345,357,N/A,0.0,0,0,0,0,N/A
1588,car,0.41,212,1382,325,1427,362,N/A,0.0,0,0,0,0,N/A
1588,car,0.57,187,1428,320,1510,392,N/A,0.0,0,0,0,0,N/A
1588,car,0.46,210,1357,328,1399,358,N/A,0.0,0,0,0,0,N/A
1589,person,0.68,125,829,282,863,377,N/A,0.0,0,0,0,0,N/A
1589,car,0.93,179,1499,285,1920,785,N/A,0.0,0,0,0,0,N/A
1589,person,0.64,182,790,290,823,378,N/A,0.0,0,0,0,0,N/A
1589,person,0.81,127,364,264,443,433,N/A,0.0,0,0,0,0,N/A
1589,car,0.85,198,1110,307,1204,383,N/A,0.0,0,0,0,0,N/A
1589,car,0.70,208,1224,309,1300,370,N/A,0.0,0,0,0,0,N/A
1589,car,0.59,187,1440,321,1514,385,N/A,0.0,0,0,0,0,N/A
1589,car,0.45,210,1358,328,1399,358,N/A,0.0,0,0,0,0,N/A
1590,person,0.65,125,829,282,862,375,N/A,0.0,0,0,0,0,N/A
1590,car,0.91,179,1527,284,1920,768,N/A,0.0,0,0,0,0,N/A
1590,person,0.61,182,791,290,824,378,N/A,0.0,0,0,0,0,N/A
1590,person,0.79,127,367,266,441,435,N/A,0.0,0,0,0,0,N/A
1590,car,0.82,198,1109,307,1203,383,N/A,0.0,0,0,0,0,N/A
1590,car,0.71,208,1224,310,1300,371,N/A,0.0,0,0,0,0,N/A
1590,car,0.60,187,1429,321,1515,385,N/A,0.0,0,0,0,0,N/A
1590,car,0.44,210,1360,328,1399,359,N/A,0.0,0,0,0,0,N/A
1590,car,0.44,209,1296,324,1340,354,N/A,0.0,0,0,0,0,N/A
1591,person,0.68,125,829,277,863,378,N/A,0.0,0,0,0,0,N/A
1591,car,0.90,179,1556,283,1920,757,N/A,0.0,0,0,0,0,N/A
1591,person,0.57,182,791,291,825,376,N/A,0.0,0,0,0,0,N/A
1591,person,0.82,127,365,265,440,436,N/A,0.0,0,0,0,0,N/A
1591,car,0.81,198,1108,307,1203,385,matricula,0.24,1126,350,1176,363,N/A
1591,car,0.68,208,1224,312,1301,373,N/A,0.0,0,0,0,0,N/A
1591,car,0.57,187,1424,321,1515,385,N/A,0.0,0,0,0,0,N/A
1591,car,0.44,210,1361,328,1400,359,N/A,0.0,0,0,0,0,N/A
1591,car,0.46,209,1295,324,1339,354,N/A,0.0,0,0,0,0,N/A
1592,person,0.63,125,829,277,863,379,N/A,0.0,0,0,0,0,N/A
1592,car,0.87,179,1592,282,1920,752,N/A,0.0,0,0,0,0,N/A
1592,person,0.53,182,792,293,825,375,N/A,0.0,0,0,0,0,N/A
1592,person,0.83,127,353,267,437,436,N/A,0.0,0,0,0,0,N/A
1592,car,0.83,198,1106,307,1201,386,matricula,0.25,1126,351,1174,364,N/A
1592,car,0.71,208,1224,311,1301,375,N/A,0.0,0,0,0,0,N/A
1592,car,0.53,187,1419,322,1515,385,N/A,0.0,0,0,0,0,N/A
1592,car,0.47,210,1361,328,1400,359,N/A,0.0,0,0,0,0,N/A
1592,car,0.45,209,1297,326,1341,355,N/A,0.0,0,0,0,0,N/A
1593,person,0.64,125,830,276,863,379,N/A,0.0,0,0,0,0,N/A
1593,car,0.87,179,1628,280,1920,746,N/A,0.0,0,0,0,0,N/A
1593,person,0.49,182,793,295,824,373,N/A,0.0,0,0,0,0,N/A
1593,person,0.82,127,349,268,434,436,N/A,0.0,0,0,0,0,N/A
1593,car,0.82,198,1105,306,1201,386,matricula,0.29,1120,352,1172,365,N/A
1593,car,0.69,208,1225,311,1302,377,N/A,0.0,0,0,0,0,N/A
1593,car,0.54,187,1414,321,1515,384,N/A,0.0,0,0,0,0,N/A
1593,car,0.55,210,1356,327,1402,358,N/A,0.0,0,0,0,0,N/A
1593,car,0.54,209,1294,323,1340,355,N/A,0.0,0,0,0,0,N/A
1594,person,0.62,125,830,278,864,380,N/A,0.0,0,0,0,0,N/A
1594,car,0.82,179,1671,281,1920,744,N/A,0.0,0,0,0,0,N/A
1594,person,0.48,182,794,297,825,372,N/A,0.0,0,0,0,0,N/A
1594,person,0.82,127,350,269,429,436,N/A,0.0,0,0,0,0,N/A
1594,car,0.77,198,1104,306,1199,386,matricula,0.26,1119,352,1175,365,N/A
1594,car,0.69,208,1225,310,1302,378,N/A,0.0,0,0,0,0,N/A
1594,car,0.54,187,1413,321,1514,384,N/A,0.0,0,0,0,0,N/A
1594,car,0.54,210,1356,327,1405,359,N/A,0.0,0,0,0,0,N/A
1594,car,0.53,209,1294,322,1339,355,N/A,0.0,0,0,0,0,N/A
1594,person,0.64,214,1623,329,1659,402,N/A,0.0,0,0,0,0,N/A
1595,person,0.62,125,830,279,864,380,N/A,0.0,0,0,0,0,N/A
1595,car,0.90,179,1719,286,1920,759,N/A,0.0,0,0,0,0,N/A
1595,person,0.47,182,795,300,824,372,N/A,0.0,0,0,0,0,N/A
1595,person,0.83,127,352,266,422,435,N/A,0.0,0,0,0,0,N/A
1595,car,0.70,198,1101,307,1197,387,matricula,0.28,1129,354,1177,365,N/A
1595,car,0.69,208,1226,310,1302,379,N/A,0.0,0,0,0,0,N/A
1595,car,0.55,187,1413,320,1514,384,N/A,0.0,0,0,0,0,N/A
1595,car,0.51,210,1356,327,1405,359,N/A,0.0,0,0,0,0,N/A
1595,car,0.50,209,1294,321,1338,353,N/A,0.0,0,0,0,0,N/A
1595,person,0.48,214,1624,328,1661,397,N/A,0.0,0,0,0,0,N/A
1596,person,0.52,125,833,282,864,378,N/A,0.0,0,0,0,0,N/A
1596,car,0.84,179,1772,295,1920,781,N/A,0.0,0,0,0,0,N/A
1596,person,0.47,182,795,301,825,372,N/A,0.0,0,0,0,0,N/A
1596,person,0.84,127,354,267,418,436,N/A,0.0,0,0,0,0,N/A
1596,car,0.69,198,1101,306,1196,387,matricula,0.34,1125,354,1177,367,N/A
1596,car,0.69,208,1227,308,1303,378,N/A,0.0,0,0,0,0,N/A
1596,car,0.57,187,1413,320,1514,384,N/A,0.0,0,0,0,0,N/A
1596,car,0.51,210,1355,326,1405,359,N/A,0.0,0,0,0,0,N/A
1596,car,0.45,209,1294,321,1337,352,N/A,0.0,0,0,0,0,N/A
1596,person,0.56,214,1624,326,1662,396,N/A,0.0,0,0,0,0,N/A
1597,person,0.55,125,835,282,864,379,N/A,0.0,0,0,0,0,N/A
1597,car,0.68,179,1833,340,1920,791,N/A,0.0,0,0,0,0,N/A
1597,person,0.45,182,795,300,824,374,N/A,0.0,0,0,0,0,N/A
1597,person,0.82,127,355,266,414,436,N/A,0.0,0,0,0,0,N/A
1597,car,0.71,198,1098,307,1195,389,matricula,0.16,1127,355,1176,366,N/A
1597,car,0.68,208,1227,308,1303,379,N/A,0.0,0,0,0,0,N/A
1597,car,0.55,187,1413,321,1514,384,N/A,0.0,0,0,0,0,N/A
1597,car,0.51,210,1356,327,1406,359,N/A,0.0,0,0,0,0,N/A
1597,car,0.49,209,1295,321,1336,353,N/A,0.0,0,0,0,0,N/A
1597,person,0.59,214,1623,320,1664,398,N/A,0.0,0,0,0,0,N/A
1598,person,0.62,125,836,281,866,380,N/A,0.0,0,0,0,0,N/A
1598,person,0.53,182,795,295,826,376,N/A,0.0,0,0,0,0,N/A
1598,person,0.80,127,354,269,412,436,N/A,0.0,0,0,0,0,N/A
1598,car,0.75,198,1097,307,1194,389,matricula,0.15,1130,355,1176,367,N/A
1598,car,0.73,208,1226,309,1303,380,N/A,0.0,0,0,0,0,N/A
1598,car,0.52,187,1417,321,1513,382,N/A,0.0,0,0,0,0,N/A
1598,car,0.45,210,1358,327,1405,359,N/A,0.0,0,0,0,0,N/A
1598,car,0.46,209,1296,321,1336,353,N/A,0.0,0,0,0,0,N/A
1598,person,0.52,214,1623,319,1666,397,N/A,0.0,0,0,0,0,N/A
1599,person,0.70,125,837,282,867,381,N/A,0.0,0,0,0,0,N/A
1599,person,0.62,182,794,291,827,377,N/A,0.0,0,0,0,0,N/A
1599,person,0.85,127,352,270,409,437,N/A,0.0,0,0,0,0,N/A
1599,car,0.72,198,1093,308,1194,390,N/A,0.0,0,0,0,0,N/A
1599,car,0.71,208,1225,308,1304,380,N/A,0.0,0,0,0,0,N/A
1599,car,0.52,187,1422,322,1513,381,N/A,0.0,0,0,0,0,N/A
1599,car,0.48,210,1358,327,1405,359,N/A,0.0,0,0,0,0,N/A
1599,car,0.43,209,1296,320,1336,353,N/A,0.0,0,0,0,0,N/A
1599,person,0.48,214,1623,324,1666,398,N/A,0.0,0,0,0,0,N/A
1600,person,0.75,125,836,282,868,381,N/A,0.0,0,0,0,0,N/A
1600,person,0.64,182,794,291,828,378,N/A,0.0,0,0,0,0,N/A
1600,person,0.76,127,346,272,406,438,N/A,0.0,0,0,0,0,N/A
1600,car,0.71,198,1089,307,1192,390,matricula,0.14,1125,356,1173,368,N/A
1600,car,0.69,208,1225,308,1305,381,N/A,0.0,0,0,0,0,N/A
1600,car,0.53,187,1418,322,1513,381,N/A,0.0,0,0,0,0,N/A
1600,car,0.47,210,1359,328,1404,359,N/A,0.0,0,0,0,0,N/A
1600,car,0.43,209,1296,320,1336,351,N/A,0.0,0,0,0,0,N/A
1600,person,0.43,214,1624,323,1667,398,N/A,0.0,0,0,0,0,N/A
1601,person,0.80,125,836,281,869,381,N/A,0.0,0,0,0,0,N/A
1601,person,0.65,182,794,289,829,377,N/A,0.0,0,0,0,0,N/A
1601,person,0.81,127,338,271,404,441,N/A,0.0,0,0,0,0,N/A
1601,car,0.72,198,1086,307,1193,390,matricula,0.12,1121,355,1163,365,N/A
1601,car,0.70,208,1226,308,1306,382,N/A,0.0,0,0,0,0,N/A
1601,car,0.52,187,1412,322,1513,381,N/A,0.0,0,0,0,0,N/A
1601,car,0.47,210,1361,328,1403,359,N/A,0.0,0,0,0,0,N/A
1601,person,0.41,214,1625,327,1667,399,N/A,0.0,0,0,0,0,N/A
1602,person,0.80,125,836,276,871,382,N/A,0.0,0,0,0,0,N/A
1602,person,0.64,182,795,288,829,375,N/A,0.0,0,0,0,0,N/A
1602,person,0.84,127,334,272,404,442,N/A,0.0,0,0,0,0,N/A
1602,car,0.71,198,1083,306,1192,391,N/A,0.0,0,0,0,0,N/A
1602,car,0.69,208,1227,308,1307,383,N/A,0.0,0,0,0,0,N/A
1602,car,0.50,187,1413,322,1513,380,N/A,0.0,0,0,0,0,N/A
1602,car,0.53,210,1363,328,1403,359,N/A,0.0,0,0,0,0,N/A
1602,person,0.50,214,1626,325,1669,400,N/A,0.0,0,0,0,0,N/A
1603,person,0.77,125,837,277,872,383,N/A,0.0,0,0,0,0,N/A
1603,person,0.56,182,795,288,829,373,N/A,0.0,0,0,0,0,N/A
1603,person,0.81,127,332,272,403,443,N/A,0.0,0,0,0,0,N/A
1603,car,0.82,198,1079,307,1191,392,N/A,0.0,0,0,0,0,N/A
1603,car,0.67,208,1228,308,1308,384,N/A,0.0,0,0,0,0,N/A
1603,car,0.50,187,1407,322,1513,380,N/A,0.0,0,0,0,0,N/A
1603,car,0.53,210,1364,328,1404,359,N/A,0.0,0,0,0,0,N/A
1603,person,0.55,214,1627,322,1670,401,N/A,0.0,0,0,0,0,N/A
1604,person,0.76,125,838,279,872,382,N/A,0.0,0,0,0,0,N/A
1604,person,0.65,182,795,288,829,375,N/A,0.0,0,0,0,0,N/A
1604,person,0.78,127,329,269,402,442,N/A,0.0,0,0,0,0,N/A
1604,car,0.82,198,1076,307,1190,393,N/A,0.0,0,0,0,0,N/A
1604,car,0.68,208,1228,308,1309,385,N/A,0.0,0,0,0,0,N/A
1604,car,0.50,187,1403,322,1512,379,N/A,0.0,0,0,0,0,N/A
1604,car,0.49,210,1367,327,1404,359,N/A,0.0,0,0,0,0,N/A
1604,person,0.60,214,1627,320,1672,401,N/A,0.0,0,0,0,0,N/A
1605,person,0.77,125,838,280,872,382,N/A,0.0,0,0,0,0,N/A
1605,person,0.67,182,795,288,830,376,N/A,0.0,0,0,0,0,N/A
1605,person,0.78,127,325,270,401,441,N/A,0.0,0,0,0,0,N/A
1605,car,0.84,198,1073,307,1189,394,N/A,0.0,0,0,0,0,N/A
1605,car,0.67,208,1228,307,1311,388,N/A,0.0,0,0,0,0,N/A
1605,car,0.46,187,1416,322,1512,380,N/A,0.0,0,0,0,0,N/A
1605,car,0.41,210,1365,326,1403,359,N/A,0.0,0,0,0,0,N/A
1605,person,0.49,214,1627,319,1673,401,N/A,0.0,0,0,0,0,N/A
1606,person,0.80,125,839,280,872,381,N/A,0.0,0,0,0,0,N/A
1606,person,0.67,182,797,288,830,377,N/A,0.0,0,0,0,0,N/A
1606,person,0.79,127,322,270,397,440,N/A,0.0,0,0,0,0,N/A
1606,car,0.79,198,1070,306,1191,395,N/A,0.0,0,0,0,0,N/A
1606,car,0.61,208,1229,308,1313,389,N/A,0.0,0,0,0,0,N/A
1606,car,0.49,187,1423,322,1512,380,N/A,0.0,0,0,0,0,N/A
1607,person,0.78,125,839,276,873,380,N/A,0.0,0,0,0,0,N/A
1607,person,0.65,182,798,288,831,377,N/A,0.0,0,0,0,0,N/A
1607,person,0.80,127,317,267,389,439,N/A,0.0,0,0,0,0,N/A
1607,car,0.77,198,1068,306,1191,396,N/A,0.0,0,0,0,0,N/A
1607,car,0.62,208,1230,309,1313,390,N/A,0.0,0,0,0,0,N/A
1607,car,0.50,187,1425,322,1512,380,N/A,0.0,0,0,0,0,N/A
1608,person,0.71,125,840,271,874,379,N/A,0.0,0,0,0,0,N/A
1608,person,0.65,182,799,289,832,377,N/A,0.0,0,0,0,0,N/A
1608,person,0.79,127,314,267,381,441,N/A,0.0,0,0,0,0,N/A
1608,car,0.71,198,1064,306,1187,396,N/A,0.0,0,0,0,0,N/A
1608,car,0.62,208,1229,313,1314,392,N/A,0.0,0,0,0,0,N/A
1608,car,0.52,187,1428,322,1512,380,N/A,0.0,0,0,0,0,N/A
1609,person,0.66,125,841,275,873,378,N/A,0.0,0,0,0,0,N/A
1609,person,0.57,182,799,290,833,377,N/A,0.0,0,0,0,0,N/A
1609,person,0.81,127,311,267,374,440,N/A,0.0,0,0,0,0,N/A
1609,car,0.79,198,1060,306,1184,399,matricula,0.18,1095,356,1142,368,N/A
1609,car,0.59,208,1229,314,1314,393,N/A,0.0,0,0,0,0,N/A
1609,car,0.56,187,1429,322,1512,379,N/A,0.0,0,0,0,0,N/A
1610,person,0.66,125,841,277,874,378,N/A,0.0,0,0,0,0,N/A
1610,person,0.56,182,800,289,833,378,N/A,0.0,0,0,0,0,N/A
1610,person,0.75,127,304,267,368,443,N/A,0.0,0,0,0,0,N/A
1610,car,0.80,198,1056,306,1182,400,N/A,0.0,0,0,0,0,N/A
1610,car,0.51,208,1230,330,1315,395,N/A,0.0,0,0,0,0,N/A
1610,car,0.57,187,1428,323,1513,379,N/A,0.0,0,0,0,0,N/A
1610,car,0.56,217,1168,314,1214,352,N/A,0.0,0,0,0,0,N/A
1611,person,0.69,125,842,279,875,378,N/A,0.0,0,0,0,0,N/A
1611,person,0.66,182,801,290,833,378,N/A,0.0,0,0,0,0,N/A
1611,person,0.78,127,296,265,364,445,N/A,0.0,0,0,0,0,N/A
1611,car,0.83,198,1053,307,1180,400,N/A,0.0,0,0,0,0,N/A
1611,car,0.55,208,1230,312,1317,395,N/A,0.0,0,0,0,0,N/A
1611,car,0.57,187,1426,323,1513,379,N/A,0.0,0,0,0,0,N/A
1611,car,0.62,217,1167,315,1213,352,N/A,0.0,0,0,0,0,N/A
1612,person,0.69,125,843,280,875,378,N/A,0.0,0,0,0,0,N/A
1612,person,0.62,182,802,292,833,378,N/A,0.0,0,0,0,0,N/A
1612,person,0.80,127,291,266,361,445,N/A,0.0,0,0,0,0,N/A
1612,car,0.79,198,1050,306,1179,401,N/A,0.0,0,0,0,0,N/A
1612,car,0.60,208,1230,307,1319,394,N/A,0.0,0,0,0,0,N/A
1612,car,0.58,187,1426,323,1513,379,N/A,0.0,0,0,0,0,N/A
1612,car,0.58,217,1168,316,1213,353,N/A,0.0,0,0,0,0,N/A
1612,person,0.50,214,1643,324,1683,403,N/A,0.0,0,0,0,0,N/A
1613,person,0.65,125,843,279,876,377,N/A,0.0,0,0,0,0,N/A
1613,person,0.59,182,802,292,833,379,N/A,0.0,0,0,0,0,N/A
1613,person,0.82,127,286,264,358,450,N/A,0.0,0,0,0,0,N/A
1613,car,0.81,198,1045,305,1176,402,N/A,0.0,0,0,0,0,N/A
1613,car,0.57,208,1230,304,1320,394,N/A,0.0,0,0,0,0,N/A
1613,car,0.59,187,1426,323,1513,379,N/A,0.0,0,0,0,0,N/A
1613,car,0.60,217,1166,317,1212,355,N/A,0.0,0,0,0,0,N/A
1613,person,0.45,214,1642,325,1683,402,N/A,0.0,0,0,0,0,N/A
1614,person,0.66,125,844,278,876,374,N/A,0.0,0,0,0,0,N/A
1614,person,0.54,182,803,290,834,378,N/A,0.0,0,0,0,0,N/A
1614,person,0.82,127,276,263,356,446,N/A,0.0,0,0,0,0,N/A
1614,car,0.86,198,1039,305,1173,404,N/A,0.0,0,0,0,0,N/A
1614,car,0.60,208,1230,303,1321,394,N/A,0.0,0,0,0,0,N/A
1614,car,0.59,187,1427,323,1513,379,N/A,0.0,0,0,0,0,N/A
1614,car,0.58,217,1162,319,1211,356,N/A,0.0,0,0,0,0,N/A
1615,person,0.69,125,843,276,877,373,N/A,0.0,0,0,0,0,N/A
1615,person,0.54,182,804,287,834,377,N/A,0.0,0,0,0,0,N/A
1615,person,0.80,127,270,263,355,447,N/A,0.0,0,0,0,0,N/A
1615,car,0.88,198,1034,304,1170,405,N/A,0.0,0,0,0,0,N/A
1615,car,0.62,208,1230,303,1322,394,N/A,0.0,0,0,0,0,N/A
1615,car,0.60,187,1427,323,1513,379,N/A,0.0,0,0,0,0,N/A
1615,car,0.56,217,1159,320,1210,356,N/A,0.0,0,0,0,0,N/A
1616,person,0.70,125,844,275,879,377,N/A,0.0,0,0,0,0,N/A
1616,person,0.51,182,804,285,835,376,N/A,0.0,0,0,0,0,N/A
1616,person,0.75,127,266,267,354,448,N/A,0.0,0,0,0,0,N/A
1616,car,0.87,198,1030,303,1167,406,N/A,0.0,0,0,0,0,N/A
1616,car,0.65,208,1230,303,1323,395,N/A,0.0,0,0,0,0,N/A
1616,car,0.61,187,1427,323,1514,379,N/A,0.0,0,0,0,0,N/A
1616,car,0.54,217,1156,318,1207,356,N/A,0.0,0,0,0,0,N/A
1616,person,0.46,214,1644,328,1683,401,N/A,0.0,0,0,0,0,N/A
1617,person,0.67,125,844,275,880,378,N/A,0.0,0,0,0,0,N/A
1617,person,0.47,182,805,284,836,376,N/A,0.0,0,0,0,0,N/A
1617,person,0.72,127,265,269,350,449,N/A,0.0,0,0,0,0,N/A
1617,car,0.85,198,1026,303,1164,407,N/A,0.0,0,0,0,0,N/A
1617,car,0.65,208,1230,303,1323,394,N/A,0.0,0,0,0,0,N/A
1617,car,0.60,187,1427,323,1514,379,N/A,0.0,0,0,0,0,N/A
1617,car,0.55,217,1153,317,1206,356,N/A,0.0,0,0,0,0,N/A
1617,car,0.42,219,1153,309,1210,349,N/A,0.0,0,0,0,0,N/A
1618,person,0.62,125,845,276,881,379,N/A,0.0,0,0,0,0,N/A
1618,person,0.48,182,806,285,837,375,N/A,0.0,0,0,0,0,N/A
1618,person,0.78,127,261,269,345,449,N/A,0.0,0,0,0,0,N/A
1618,car,0.84,198,1022,304,1163,409,N/A,0.0,0,0,0,0,N/A
1618,car,0.68,208,1230,302,1323,394,N/A,0.0,0,0,0,0,N/A
1618,car,0.61,187,1428,323,1514,380,N/A,0.0,0,0,0,0,N/A
1618,car,0.54,217,1153,316,1206,356,N/A,0.0,0,0,0,0,N/A
1619,person,0.58,125,847,278,883,379,N/A,0.0,0,0,0,0,N/A
1619,person,0.47,182,807,287,838,376,N/A,0.0,0,0,0,0,N/A
1619,person,0.79,127,256,265,340,450,N/A,0.0,0,0,0,0,N/A
1619,car,0.86,198,1015,305,1161,411,N/A,0.0,0,0,0,0,N/A
1619,car,0.69,208,1230,303,1324,395,N/A,0.0,0,0,0,0,N/A
1619,car,0.62,187,1428,323,1514,380,N/A,0.0,0,0,0,0,N/A
1619,car,0.55,217,1151,317,1204,356,N/A,0.0,0,0,0,0,N/A
1619,car,0.40,219,1151,312,1208,349,N/A,0.0,0,0,0,0,N/A
1620,person,0.62,125,849,280,884,379,N/A,0.0,0,0,0,0,N/A
1620,person,0.46,182,808,290,838,374,N/A,0.0,0,0,0,0,N/A
1620,person,0.78,127,253,263,331,449,N/A,0.0,0,0,0,0,N/A
1620,car,0.87,198,1010,305,1159,414,N/A,0.0,0,0,0,0,N/A
1620,car,0.71,208,1230,303,1325,395,N/A,0.0,0,0,0,0,N/A
1620,car,0.63,187,1428,323,1514,379,N/A,0.0,0,0,0,0,N/A
1620,car,0.56,217,1149,319,1203,356,N/A,0.0,0,0,0,0,N/A
1620,car,0.45,219,1149,313,1207,349,N/A,0.0,0,0,0,0,N/A
1621,person,0.60,125,849,279,884,379,N/A,0.0,0,0,0,0,N/A
1621,person,0.46,182,808,291,839,374,N/A,0.0,0,0,0,0,N/A
1621,person,0.79,127,255,263,325,450,N/A,0.0,0,0,0,0,N/A
1621,car,0.86,198,1004,304,1157,414,N/A,0.0,0,0,0,0,N/A
1621,car,0.73,208,1230,303,1325,396,N/A,0.0,0,0,0,0,N/A
1621,car,0.61,187,1427,323,1514,380,N/A,0.0,0,0,0,0,N/A
1621,car,0.60,217,1146,319,1203,356,N/A,0.0,0,0,0,0,N/A
1621,car,0.45,210,1368,324,1404,364,N/A,0.0,0,0,0,0,N/A
1622,person,0.59,125,849,285,885,378,N/A,0.0,0,0,0,0,N/A
1622,person,0.48,182,809,292,839,373,N/A,0.0,0,0,0,0,N/A
1622,person,0.81,127,254,259,320,451,N/A,0.0,0,0,0,0,N/A
1622,car,0.88,198,1000,303,1154,416,matricula,0.33,1042,372,1092,386,N/A
1622,car,0.76,208,1231,303,1327,397,N/A,0.0,0,0,0,0,N/A
1622,car,0.62,187,1427,323,1514,380,N/A,0.0,0,0,0,0,N/A
1622,car,0.67,217,1146,318,1202,356,N/A,0.0,0,0,0,0,N/A
1623,person,0.58,125,849,287,884,378,N/A,0.0,0,0,0,0,N/A
1623,person,0.54,182,809,290,839,374,N/A,0.0,0,0,0,0,N/A
1623,person,0.82,127,253,259,316,450,N/A,0.0,0,0,0,0,N/A
1623,car,0.87,198,992,303,1152,417,matricula,0.12,1028,372,1067,387,N/A
1623,car,0.74,208,1231,303,1329,398,N/A,0.0,0,0,0,0,N/A
1623,car,0.62,187,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
1623,car,0.59,217,1144,319,1204,357,N/A,0.0,0,0,0,0,N/A
1624,person,0.56,125,849,286,883,378,N/A,0.0,0,0,0,0,N/A
1624,person,0.54,182,810,289,839,374,N/A,0.0,0,0,0,0,N/A
1624,person,0.83,127,250,264,312,450,N/A,0.0,0,0,0,0,N/A
1624,car,0.85,198,984,304,1151,419,matricula,0.28,1023,371,1065,387,N/A
1624,car,0.76,208,1230,303,1331,399,N/A,0.0,0,0,0,0,N/A
1624,car,0.62,187,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
1624,car,0.65,217,1142,319,1203,357,N/A,0.0,0,0,0,0,N/A
1625,person,0.55,125,851,284,884,379,N/A,0.0,0,0,0,0,N/A
1625,person,0.56,182,810,289,840,374,N/A,0.0,0,0,0,0,N/A
1625,person,0.77,127,242,264,310,452,N/A,0.0,0,0,0,0,N/A
1625,car,0.85,198,978,303,1149,420,matricula,0.13,1027,376,1075,391,N/A
1625,car,0.78,208,1230,302,1332,400,N/A,0.0,0,0,0,0,N/A
1625,car,0.62,187,1426,323,1514,379,N/A,0.0,0,0,0,0,N/A
1625,car,0.67,217,1141,319,1202,357,N/A,0.0,0,0,0,0,N/A
1626,person,0.53,125,853,285,885,379,N/A,0.0,0,0,0,0,N/A
1626,person,0.57,182,811,289,841,375,N/A,0.0,0,0,0,0,N/A
1626,person,0.76,127,234,259,309,452,N/A,0.0,0,0,0,0,N/A
1626,car,0.86,198,972,302,1143,424,matricula,0.11,1010,371,1041,387,N/A
1626,car,0.78,208,1231,302,1333,402,N/A,0.0,0,0,0,0,N/A
1626,car,0.63,187,1426,323,1513,380,N/A,0.0,0,0,0,0,N/A
1626,car,0.77,217,1140,318,1203,357,N/A,0.0,0,0,0,0,N/A
1627,person,0.53,125,853,286,885,378,N/A,0.0,0,0,0,0,N/A
1627,person,0.55,182,811,290,841,375,N/A,0.0,0,0,0,0,N/A
1627,person,0.53,127,223,257,308,452,N/A,0.0,0,0,0,0,N/A
1627,car,0.86,198,964,302,1140,427,matricula,0.10,1000,377,1053,390,N/A
1627,car,0.79,208,1231,302,1334,403,N/A,0.0,0,0,0,0,N/A
1627,car,0.63,187,1426,323,1513,379,N/A,0.0,0,0,0,0,N/A
1627,car,0.78,217,1139,318,1203,358,N/A,0.0,0,0,0,0,N/A
1627,car,0.45,210,1364,322,1397,367,N/A,0.0,0,0,0,0,N/A
1628,person,0.54,125,854,281,887,380,N/A,0.0,0,0,0,0,N/A
1628,person,0.56,182,811,289,842,376,N/A,0.0,0,0,0,0,N/A
1628,person,0.80,127,218,258,308,453,N/A,0.0,0,0,0,0,N/A
1628,car,0.85,198,957,302,1137,428,matricula,0.16,999,379,1046,389,N/A
1628,car,0.81,208,1231,302,1335,405,N/A,0.0,0,0,0,0,N/A
1628,car,0.66,187,1426,323,1512,379,N/A,0.0,0,0,0,0,N/A
1628,car,0.76,217,1139,319,1202,358,N/A,0.0,0,0,0,0,N/A
1628,car,0.42,210,1363,322,1395,366,N/A,0.0,0,0,0,0,N/A
1629,person,0.59,125,855,278,890,379,N/A,0.0,0,0,0,0,N/A
1629,person,0.50,182,812,289,842,376,N/A,0.0,0,0,0,0,N/A
1629,person,0.86,127,216,262,307,454,N/A,0.0,0,0,0,0,N/A
1629,car,0.84,198,949,301,1135,431,N/A,0.0,0,0,0,0,N/A
1629,car,0.84,208,1231,302,1336,406,N/A,0.0,0,0,0,0,N/A
1629,car,0.65,187,1426,323,1512,379,N/A,0.0,0,0,0,0,N/A
1629,car,0.76,217,1139,319,1202,359,N/A,0.0,0,0,0,0,N/A
1629,car,0.42,210,1363,323,1395,366,N/A,0.0,0,0,0,0,N/A
1630,person,0.61,125,855,280,889,378,N/A,0.0,0,0,0,0,N/A
1630,person,0.60,182,812,290,843,374,N/A,0.0,0,0,0,0,N/A
1630,person,0.78,127,213,265,304,454,N/A,0.0,0,0,0,0,N/A
1630,car,0.84,198,940,300,1133,433,N/A,0.0,0,0,0,0,N/A
1630,car,0.86,208,1231,304,1336,407,N/A,0.0,0,0,0,0,N/A
1630,car,0.62,187,1427,322,1512,379,N/A,0.0,0,0,0,0,N/A
1630,car,0.80,217,1140,320,1201,359,N/A,0.0,0,0,0,0,N/A
1631,person,0.65,125,856,278,890,377,N/A,0.0,0,0,0,0,N/A
1631,person,0.58,182,813,290,843,374,N/A,0.0,0,0,0,0,N/A
1631,person,0.79,127,211,267,299,454,N/A,0.0,0,0,0,0,N/A
1631,car,0.87,198,932,299,1128,436,N/A,0.0,0,0,0,0,N/A
1631,car,0.83,208,1231,303,1338,407,N/A,0.0,0,0,0,0,N/A
1631,car,0.61,187,1427,323,1513,379,N/A,0.0,0,0,0,0,N/A
1631,car,0.83,217,1139,320,1201,359,N/A,0.0,0,0,0,0,N/A
1631,car,0.46,210,1362,323,1395,366,N/A,0.0,0,0,0,0,N/A
